ID,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12,class13,class14,class15,class16,class17,class18,fold,idx
5c27f04c-bb99-11e8-b2b9-ac1f6b6435d0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7
5fb643ee-bb99-11e8-b2b9-ac1f6b6435d0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,14
60b57878-bb99-11e8-b2b9-ac1f6b6435d0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15
5c1a898e-bb99-11e8-b2b9-ac1f6b6435d0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,16
5b931256-bb99-11e8-b2b9-ac1f6b6435d0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,44
5e22a522-bb99-11e8-b2b9-ac1f6b6435d0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
5f79a114-bb99-11e8-b2b9-ac1f6b6435d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,14
5c68183e-bb99-11e8-b2b9-ac1f6b6435d0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9
5dd74816-bb99-11e8-b2b9-ac1f6b6435d0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22
5c801c04-bb99-11e8-b2b9-ac1f6b6435d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,15
5e9afd56-bb99-11e8-b2b9-ac1f6b6435d0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
5f1af6b4-bb99-11e8-b2b9-ac1f6b6435d0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22
5ffaea8a-bb99-11e8-b2b9-ac1f6b6435d0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,33
5fb9edb4-bb99-11e8-b2b9-ac1f6b6435d0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,25
60bfc742-bb99-11e8-b2b9-ac1f6b6435d0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
5f005cfa-bb99-11e8-b2b9-ac1f6b6435d0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,18
5beb608c-bb99-11e8-b2b9-ac1f6b6435d0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,20
636e164c-bb99-11e8-b2b9-ac1f6b6435d0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15
5b99d3e8-bb99-11e8-b2b9-ac1f6b6435d0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18
61ef3044-bb99-11e8-b2b9-ac1f6b6435d0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4,99
